79515	796
20445	797
61368	798
63465	799
235751	800
177363	801
247474	802
58932	803
24243	804
22767	805
155283	806
35441	807
35463	808
34952	809
35454	810
35426	811
7631	812
35085	813
35398	814
35150	815
35373	816
35140	817
35037	818
35432	819
220499	820
125331	821
258083	822
24703	823
231561	824
78135	825
483	826
100238	827
20213	828
37283	829
8709	830
58043	831
38888	832
62117	833
3136	834
25324	835
102551	836
155520	837
183156	838
47487	839
131552	840
75745	841
137144	842
10510	843
4875	844
67104	845
77709	846
61476	847
78168	848
6023	849
208631	850
55011	851
37155	852
33486	853
103502	854
181112	855
64243	856
18920	857
10126	858
21534	859
18920	860
58813	861
163205	862
13217	863
21534	864
9824	865
154398	866
15949	867
166950	868
138191	869
120573	870
1195	871
1169	872
78873	873
120664	874
7252	875
79354	876
102127	877
58906	878
63833	879
423	880
7724	881
14633	882
169578	883
28448	884
165188	885
2640	886
12604	887
6522	888
146038	889
151765	890
206300	891
15165	892
77252	893
2864	894
129035	895
197258	896
16098	897
99254	898
67142	899
2385	900
141782	901
123230	902
161357	903
183238	904
141292	905
15383	906
132669	907
75079	908
64095	909
4574	910
5163	911
4463	912
99740	913
8487	914
57991	915
7844	916
51730	917
58816	918
12957	919
4815	920
1103	921
220232	922
114426	923
11573	924
136865	925
3504	926
124718	927
73586	928
252423	929
210426	930
157632	931
121637	932
158397	933
16744	934
120808	935
13628	936
15993	937
213232	938
10954	939
111218	940
10712	941
102960	942
106421	943
126828	944
73367	945
20529	946
16305	947
236660	948
99741	949
69508	950
123248	951
112468	952
123265	953
73171	954
64884	955
4580	956
156444	957
157289	958
55314	959
5231	960
115074	961
125467	962
28090	963
57478	964
2949	965
141837	966
258038	967
728	968
207800	969
401	970
4056	971
153048	972
204	973
142110	974
61502	975
214269	976
35558	977
146268	978
61382	979
16304	980
113630	981
82105	982
149944	983
7226	984
141004	985
82162	986
2780	987
58292	988
236253	989
57118	990
843	991
2958	992
828	993
131302	994
144606	995
231575	996
184777	997
135202	998
143351	999
15606	1000
231410	1001
180508	1002
223628	1003
5879	1004
3689	1005
119148	1006
73842	1007
83686	1008
126918	1009
104579	1010
194709	1011
104265	1012
109803	1013
35137	1014
99023	1015
231425	1016
117907	1017
18537	1018
74459	1019
258652	1020
110487	1021
145736	1022
139233	1023
6433	1024
1970	1025
79279	1026
251795	1027
13077	1028
6974	1029
131068	1030
138840	1031
9234	1032
155753	1033
8745	1034
238842	1035
252531	1036
228435	1037
108902	1038
129580	1039
64088	1040
66165	1041
190556	1042
136244	1043
99210	1044
139050	1045
199339	1046
11185	1047
5185	1048
191161	1049
22852	1050
17799	1051
3497	1052
8721	1053
4576	1054
64817	1055
17261	1056
14524	1057
21671	1058
113268	1059
119897	1060
72646	1061
22622	1062
65334	1063
251171	1064
117775	1065
122002	1066
14729	1067
223606	1068
105623	1069
10365	1070
5472	1071
61717	1072
18443	1073
112556	1074
173960	1075
4352	1076
37277	1077
114303	1078
10526	1079
55294	1080
72508	1081
155586	1082
120115	1083
137113	1084
133175	1085
193449	1086
240085	1087
98303	1088
73941	1089
94562	1090
194717	1091
67970	1092
2105	1093
140584	1094
100463	1095
94914	1096
18667	1097
108839	1098
18641	1099
97579	1100
129346	1101
9029	1102
8948	1103
11089	1104
209850	1105
107907	1106
184199	1107
124458	1108
5259	1109
2650	1110
96671	1111
220733	1112
8366	1113
145814	1114
154413	1115
55786	1116
157619	1117
124000	1118
82663	1119
109171	1120
158689	1121
23660	1122
95757	1123
22203	1124
193528	1125
160108	1126
64356	1127
97594	1128
103547	1129
227804	1130
83837	1131
214165	1132
245834	1133
109721	1134
221607	1135
232151	1136
16647	1137
2866	1138
168537	1139
233506	1140
69260	1141
232436	1142
2654	1143
221356	1144
6956	1145
165699	1146
202439	1147
150748	1148
156998	1149
81762	1150
19889	1151
238613	1152
195842	1153
255034	1154
179334	1155
103418	1156
152267	1157
117777	1158
254935	1159
147254	1160
16161	1161
2401	1162
174902	1163
93786	1164
255004	1165
159262	1166
211793	1167
131705	1168
124694	1169
250008	1170
9841	1171
2591	1172
8683	1173
25133	1174
244504	1175
20734	1176
107795	1177
754	1178
61493	1179
100029	1180
16041	1181
96956	1182
115173	1183
78332	1184
32084	1185
22207	1186
136703	1187
168390	1188
180089	1189
184997	1190
55869	1191
248337	1192
166927	1193
168392	1194
242915	1195
144103	1196
122793	1197
176760	1198
3975	1199
169620	1200
124101	1201
168967	1202
106823	1203
75014	1204
1693	1205
8545	1206
209689	1207
201419	1208
22635	1209
67390	1210
110784	1211
167169	1212
138229	1213
137591	1214
234104	1215
101011	1216
183309	1217
16158	1218
198174	1219
11220	1220
228097	1221
22366	1222
112089	1223
161417	1224
12268	1225
4350	1226
19690	1227
210580	1228
916	1229
135260	1230
168163	1231
20281	1232
10580	1233
77018	1234
124697	1235
199606	1236
204092	1237
255074	1238
78642	1239
129114	1240
57960	1241
20283	1242
113699	1243
68779	1244
9746	1245
119965	1246
151592	1247
11328	1248
102739	1249
135101	1250
2103	1251
134982	1252
3539	1253
19861	1254
188477	1255
141682	1256
157687	1257
214512	1258
118948	1259
219649	1260
145095	1261
161119	1262
96457	1263
115770	1264
134866	1265
14729	1266
193580	1267
72841	1268
72957	1269
255164	1270
174663	1271
157609	1272
171619	1273
131046	1274
175800	1275
8965	1276
127203	1277
153123	1278
194613	1279
213986	1280
68900	1281
99133	1282
187785	1283
231388	1284
16741	1285
72031	1286
66163	1287
123823	1288
196839	1289
223720	1290
196121	1291
16313	1292
218581	1293
156069	1294
17243	1295
4955	1296
23694	1297
152160	1298
70594	1299
137447	1300
4326	1301
128938	1302
122883	1303
184675	1304
119523	1305
170887	1306
66536	1307
193484	1308
134503	1309
132372	1310
111051	1311
150607	1312
61070	1313
60466	1314
190514	1315
101165	1316
31673	1317
107018	1318
3274	1319
254213	1320
150553	1321
59188	1322
6227	1323
3032	1324
142212	1325
139315	1326
161637	1327
224291	1328
187189	1329
153059	1330
122001	1331
4689	1332
105407	1333
206	1334
116086	1335
155106	1336
207280	1337
192208	1338
233565	1339
211371	1340
4502	1341
164424	1342
64951	1343
55254	1344
218509	1345
98151	1346
172954	1347
21678	1348
6724	1349
6314	1350
227220	1351
257602	1352
139507	1353
186559	1354
13946	1355
122693	1356
238641	1357
108056	1358
179010	1359
294	1360
191772	1361
230305	1362
24746	1363
84362	1364
112536	1365
5704	1366
69479	1367
6360	1368
11539	1369
111103	1370
15209	1371
139237	1372
108273	1373
146153	1374
24101	1375
163899	1376
242432	1377
222046	1378
251052	1379
253281	1380
257941	1381
243679	1382
189064	1383
223899	1384
188410	1385
120758	1386
66443	1387
20354	1388
155827	1389
224250	1390
79118	1391
66273	1392
5228	1393
106941	1394
32799	1395
232878	1396
144382	1397
214963	1398
72212	1399
95372	1400
18109	1401
242429	1402
242427	1403
113540	1404
189664	1405
95963	1406
2044	1407
208041	1408
131163	1409
24615	1410
103034	1411
141868	1412
69239	1413
68622	1414
159015	1415
154091	1416
231413	1417
221237	1418
167997	1419
18373	1420
184719	1421
95150	1422
74435	1423
251664	1424
71696	1425
9990	1426
178008	1427
147703	1428
203443	1429
148780	1430
147369	1431
122505	1432
13539	1433
198058	1434
20272	1435
2703	1436
4565	1437
83264	1438
2702	1439
80514	1440
80516	1441
216952	1442
72335	1443
105334	1444
9861	1445
19403	1446
99908	1447
240482	1448
84005	1449
174023	1450
157048	1451
101723	1452
5632	1453
186270	1454
102446	1455
112136	1456
161633	1457
166014	1458
77518	1459
96020	1460
249021	1461
63866	1462
164179	1463
71598	1464
129069	1465
75384	1466
159850	1467
98099	1468
185073	1469
103127	1470
99744	1471
193097	1472
126175	1473
215782	1474
254350	1475
17295	1476
118233	1477
108234	1478
101737	1479
174416	1480
101729	1481
58093	1482
103265	1483
108169	1484
110922	1485
2049	1486
15734	1487
82666	1488
161181	1489
181400	1490
111893	1491
19202	1492
151351	1493
77289	1494
229154	1495
153191	1496
209618	1497
255180	1498
260317	1499
242878	1500
83382	1501
63069	1502
245860	1503
186990	1504
213669	1505
578	1506
106932	1507
180836	1508
161866	1509
21845	1510
195628	1511
20134	1512
166594	1513
6152	1514
125775	1515
136768	1516
162082	1517
113718	1518
113407	1519
151133	1520
252577	1521
114428	1522
113721	1523
119276	1524
129611	1525
228137	1526
96491	1527
154101	1528
5330	1529
132715	1530
160461	1531
20957	1532
158218	1533
206539	1534
8911	1535
141592	1536
103494	1537
179373	1538
231821	1539
68169	1540
107105	1541
147399	1542
55825	1543
231400	1544
259987	1545
30582	1546
5659	1547
126758	1548
104105	1549
136153	1550
112833	1551
155691	1552
131886	1553
198254	1554
18004	1555
159130	1556
124784	1557
150316	1558
83473	1559
130907	1560
146587	1561
176814	1562
159439	1563
6666	1564
220371	1565
6225	1566
249228	1567
158216	1568
20387	1569
122770	1570
18253	1571
191413	1572
71905	1573
24346	1574
5643	1575
149413	1576
14469	1577
20936	1578
112487	1579
6984	1580
115946	1581
124641	1582
95447	1583
75782	1584
136475	1585
226583	1586
103823	1587
182088	1588
163608	1589
139956	1590
33242	1591
14095	1592
3499	1593
14853	1594
414	1595
15883	1596
132204	1597
251343	1598
6446	1599
904	1600
131043	1601
139542	1602
108051	1603
165230	1604
69918	1605
414	1606
106159	1607
60135	1608
172528	1609
14095	1610
76306	1611
188802	1612
75324	1613
126853	1614
102155	1615
119655	1616
114090	1617
11787	1618
98897	1619
98127	1620
200976	1621
167417	1622
138796	1623
161106	1624
76238	1625
3625	1626
159831	1627
147481	1628
117485	1629
75337	1630
120731	1631
147973	1632
140948	1633
126157	1634
133270	1635
65004	1636
111657	1637
131939	1638
66063	1639
244494	1640
18004	1641
124183	1642
20165	1643
83482	1644
195911	1645
55656	1646
217049	1647
1189	1648
76639	1649
154226	1650
254087	1651
17227	1652
19802	1653
238902	1654
108244	1655
199347	1656
15852	1657
69411	1658
98084	1659
66856	1660
13815	1661
164158	1662
17198	1663
136592	1664
191191	1665
130309	1666
185271	1667
150417	1668
202500	1669
190263	1670
92222	1671
13705	1672
117505	1673
105743	1674
11015	1675
258163	1676
71722	1677
156170	1678
171844	1679
1471	1680
114333	1681
246559	1682
6811	1683
147805	1684
156959	1685
96827	1686
13314	1687
160877	1688
114060	1689
222239	1690
60594	1691
24927	1692
18544	1693
199357	1694
132923	1695
102076	1696
199463	1697
191122	1698
107264	1699
109866	1700
188325	1701
148411	1702
67926	1703
132130	1704
95729	1705
62011	1706
6344	1707
73693	1708
173836	1709
163551	1710
95375	1711
120372	1712
82643	1713
77021	1714
110568	1715
12874	1716
57452	1717
129613	1718
15786	1719
366	1720
77803	1721
187253	1722
84452	1723
106077	1724
135472	1725
79514	1726
243538	1727
100096	1728
18350	1729
19633	1730
77501	1731
110574	1732
73238	1733
4487	1734
115181	1735
78223	1736
139670	1737
139284	1738
72040	1739
142054	1740
93951	1741
146963	1742
12771	1743
140559	1744
122753	1745
100571	1746
18914	1747
137881	1748
66857	1749
122986	1750
167500	1751
177689	1752
101739	1753
132090	1754
203900	1755
247396	1756
133101	1757
97371	1758
200636	1759
58907	1760
69085	1761
12690	1762
24459	1763
90	1764
139341	1765
6294	1766
103406	1767
104950	1768
119194	1769
6444	1770
106521	1771
23839	1772
128705	1773
68882	1774
137635	1775
156055	1776
98039	1777
158022	1778
55688	1779
252788	1780
22985	1781
23661	1782
107910	1783
148167	1784
21152	1785
146403	1786
193420	1787
215594	1788
254131	1789
72532	1790
184557	1791
17762	1792
217739	1793
115608	1794
80760	1795
160481	1796
145045	1797
241740	1798
18388	1799
55446	1800
118348	1801
150689	1802
13545	1803
5229	1804
14914	1805
127796	1806
140972	1807
125445	1808
120934	1809
128215	1810
113167	1811
16745	1812
65096	1813
117161	1814
171684	1815
445	1816
142710	1817
215786	1818
99145	1819
111244	1820
123906	1821
8315	1822
125933	1823
179768	1824
150146	1825
3328	1826
78340	1827
235612	1828
163739	1829
14941	1830
15852	1831
111544	1832
4229	1833
173218	1834
129217	1835
63897	1836
125659	1837
251826	1838
150530	1839
148891	1840
851	1841
59445	1842
200201	1843
126251	1844
149991	1845
256501	1846
118188	1847
13723	1848
147702	1849
145219	1850
77045	1851
22585	1852
147104	1853
178734	1854
202537	1855
68890	1856
20153	1857
127126	1858
22961	1859
218624	1860
5192	1861
80709	1862
184950	1863
254937	1864
85006	1865
99896	1866
19198	1867
214311	1868
152729	1869
122555	1870
2843	1871
12139	1872
20034	1873
143633	1874
170067	1875
103217	1876
74370	1877
203586	1878
18087	1879
82368	1880
171314	1881
82306	1882
131662	1883
115825	1884
183416	1885
145217	1886
76889	1887
104803	1888
128740	1889
132441	1890
19678	1891
3559	1892
144677	1893
97726	1894
128006	1895
138717	1896
73977	1897
175045	1898
256457	1899
210763	1900
3237	1901
21145	1902
1014	1903
178883	1904
55139	1905
196268	1906
180490	1907
173988	1908
97942	1909
160184	1910
14949	1911
126181	1912
78146	1913
218968	1914
12371	1915
100131	1916
133602	1917
15207	1918
96714	1919
79262	1920
153557	1921
18465	1922
209104	1923
237993	1924
12151	1925
150737	1926
132941	1927
11333	1928
137533	1929
104255	1930
145072	1931
105864	1932
244738	1933
12427	1934
53722	1935
143610	1936
10945	1937
164404	1938
228135	1939
18485	1940
14868	1941
107526	1942
96551	1943
115723	1944
1620	1945
181875	1946
175362	1947
141174	1948
229832	1949
18268	1950
146470	1951
101510	1952
149373	1953
179779	1954
94671	1955
198817	1956
55744	1957
659	1958
131274	1959
105887	1960
15393	1961
95589	1962
238164	1963
17495	1964
175853	1965
20162	1966
123738	1967
81216	1968
193768	1969
220980	1970
84800	1971
141424	1972
21938	1973
70532	1974
57668	1975
113301	1976
188032	1977
65218	1978
131418	1979
199542	1980
133335	1981
169892	1982
3130	1983
21880	1984
184722	1985
241121	1986
129115	1987
143629	1988
103983	1989
160685	1990
149068	1991
155579	1992
68184	1993
205569	1994
79122	1995
13976	1996
163111	1997
206316	1998
30476	1999
236833	2000
105311	2001
215770	2002
116216	2003
96765	2004
163599	2005
10195	2006
101749	2007
30595	2008
18250	2009
240846	2010
114408	2011
16409	2012
107166	2013
71455	2014
57377	2015
188977	2016
97662	2017
240811	2018
95406	2019
63392	2020
19539	2021
5643	2022
95338	2023
219284	2024
66317	2025
118480	2026
179977	2027
97474	2028
155433	2029
208119	2030
189243	2031
130273	2032
197608	2033
99501	2034
246234	2035
176318	2036
353	2037
167377	2038
4143	2039
81261	2040
87062	2041
5378	2042
29991	2043
13191	2044
83836	2045
45790	2046
27439	2047
78183	2048
5583	2049
57726	2050
4161	2051
74283	2052
59929	2053
1605	2054
63542	2055
250222	2056
67953	2057
192918	2058
120496	2059
8963	2060
244133	2061
81754	2062
81752	2063
15965	2064
15965	2065
84071	2066
81757	2067
5951	2068
15970	2069
15967	2070
15968	2071
15970	2072
230276	2073
230395	2074
253469	2075
4267	2076
26959	2077
15971	2078
15971	2079
81759	2080
5411	2081
161604	2082
223622	2083
54891	2084
15973	2085
15972	2086
5950	2087
5953	2088
5953	2089
5953	2090
230188	2091
178496	2092
107371	2093
145297	2094
150240	2095
33730	2096
4690	2097
191068	2098
157285	2099
244491	2100
182853	2101
91741	2102
109750	2103
260061	2104
123254	2105
236860	2106
251781	2107
139033	2108
241716	2109
235969	2110
169257	2111
59259	2112
180283	2113
1974	2114
212917	2115
143143	2116
239563	2117
12575	2118
103429	2119
180275	2120
1975	2121
75931	2122
60671	2123
8234	2124
174998	2125
37390	2126
71393	2127
76466	2128
145580	2129
21716	2130
11066	2131
38906	2132
73095	2133
156615	2134
100216	2135
72454	2136
1113	2137
1313	2138
13979	2139
215408	2140
53799	2141
165642	2142
53852	2143
61349	2144
133406	2145
2705	2146
63495	2147
6661	2148
180278	2149
116258	2150
69821	2151
121851	2152
165672	2153
141783	2154
173791	2155
71002	2156
157286	2157
165439	2158
157910	2159
12183	2160
180269	2161
152333	2162
105014	2163
162117	2164
178021	2165
85103	2166
16607	2167
203549	2168
221648	2169
170874	2170
3425	2171
193081	2172
85255	2173
3839	2174
136222	2175
3722	2176
179980	2177
2460	2178
31919	2179
100659	2180
15208	2181
122625	2182
65556	2183
11539	2184
128754	2185
157290	2186
112327	2187
21129	2188
165493	2189
14445	2190
33015	2191
123255	2192
119408	2193
141779	2194
165456	2195
8564	2196
118645	2197
11088	2198
123247	2199
134824	2200
1009	2201
180277	2202
41937	2203
123235	2204
148666	2205
68145	2206
66003	2207
70026	2208
183147	2209
56457	2210
65948	2211
2122	2212
56111	2213
7243	2214
10629	2215
75891	2216
77169	2217
116484	2218
1463	2219
78956	2220
56480	2221
16156	2222
232433	2223
8789	2224
147812	2225
11173	2226
231584	2227
27176	2228
41402	2229
6469	2230
66012	2231
8391	2232
99613	2233
123252	2234
183217	2235
169241	2236
165893	2237
157288	2238
169258	2239
169239	2240
82495	2241
64538	2242
53403	2243
15608	2244
66255	2245
38348	2246
6824	2247
75350	2248
136496	2249
167802	2250
161676	2251
57278	2252
69824	2253
1615	2254
9010	2255
134140	2256
70317	2257
2529	2258
7717	2259
32570	2260
236818	2261
21177	2262
123244	2263
127134	2264
36676	2265
157292	2266
169856	2267
771	2268
16687	2269
230182	2270
2640	2271
125776	2272
144006	2273
11380	2274
77677	2275
122764	2276
4685	2277
10081	2278
98247	2279
39076	2280
160692	2281
66018	2282
247848	2283
76	2284
11723	2285
124041	2286
81282	2287
15975	2288
202707	2289
78373	2290
48760	2291
78655	2292
63700	2293
19167	2294
209257	2295
167587	2296
169242	2297
58809	2298
169245	2299
253556	2300
154225	2301
222388	2302
220875	2303
169222	2304
161881	2305
97114	2306
145075	2307
62040	2308
15702	2309
248888	2310
245683	2311
1242	2312
60161	2313
248164	2314
95787	2315
85019	2316
71618	2317
57227	2318
63834	2319
25310	2320
235481	2321
112359	2322
68268	2323
13915	2324
80121	2325
115171	2326
2830	2327
2040	2328
39142	2329
189750	2330
233797	2331
31337	2332
109852	2333
1615	2334
255843	2335
20749	2336
157295	2337
20749	2338
183157	2339
157293	2340
169244	2341
76332	2342
84683	2343
76231	2344
175308	2345
6741	2346
123242	2347
12218	2348
2158	2349
123163	2350
37111	2351
61827	2352
6805	2353
38881	2354
10365	2355
69417	2356
72744	2357
191169	2358
14657	2359
78634	2360
131445	2361
123395	2362
5905	2363
171791	2364
356	2365
67272	2366
68567	2367
21360	2368
9846	2369
117960	2370
114636	2371
163285	2372
21360	2373
236780	2374
74738	2375
30516	2376
3135	2377
106973	2378
19381	2379
66625	2380
244888	2381
6006	2382
244575	2383
169237	2384
21968	2385
20400	2386
153201	2387
38324	2388
147932	2389
68759	2390
140436	2391
12297	2392
118516	2393
73130	2394
38954	2395
123236	2396
22097	2397
145802	2398
78205	2399
123243	2400
5471	2401
32484	2402
81180	2403
1428	2404
58060	2405
11293	2406
25357	2407
10217	2408
3991	2409
81179	2410
26620	2411
22240	2412
14176	2413
38595	2414
53698	2415
19381	2416
6340	2417
7226	2418
169262	2419
114460	2420
123239	2421
183768	2422
240795	2423
187560	2424
66203	2425
4319	2426
75381	2427
54908	2428
6469	2429
38909	2430
38566	2431
60556	2432
168535	2433
105022	2434
66823	2435
219374	2436
37822	2437
5541	2438
7406	2439
55300	2440
249190	2441
61923	2442
115118	2443
155908	2444
220333	2445
143225	2446
74323	2447
16147	2448
153855	2449
13566	2450
112279	2451
8649	2452
80397	2453
72236	2454
96160	2455
79876	2456
164497	2457
177326	2458
200522	2459
80705	2460
63444	2461
85061	2462
142914	2463
64865	2464
63593	2465
19610	2466
22099	2467
83526	2468
6577	2469
3992	2470
118448	2471
60926	2472
180859	2473
20036	2474
106957	2475
100109	2476
64373	2477
181814	2478
110113	2479
141478	2480
184914	2481
74419	2482
173366	2483
109177	2484
22961	2485
2551	2486
84628	2487
4459	2488
22596	2489
96501	2490
66715	2491
114518	2492
211604	2493
60070	2494
56171	2495
109412	2496
19260	2497
79251	2498
201815	2499
72614	2500
105330	2501
187398	2502
135157	2503
76211	2504
118500	2505
220318	2506
129445	2507
64815	2508
